GEOID,zip_code,route_id,total_pop,black_pop,hispanic_pop,asian_pop,white_pop
270531048022014,55454,2-113,21,2,6,4,7
270530106002018,55419,46-113,14,1,1,0,12
270531036002011,55413,11-113,0,0,0,0,0
270531109002016,55407,5-113,20,9,2,0,9
270531049024002,55414,6-113,752,14,40,406,270
270531104001011,55406,23-113,353,289,5,7,44
270530241002003,55423,6-113,66,15,1,0,50
270531074002007,55406,9-113,77,15,6,3,49
270530266091005,55447,672-113,67,0,2,0,64
270531057003002,55403,11-113,207,54,22,0,117
270531070003001,55408,21-113,285,97,54,10,112
270531255002020,55420,535-113,0,0,0,0,0
270530110001008,55407,46-113,86,12,11,0,63
270370601032002,55118,62-113,83,0,6,4,70
270370602011008,55075,68-113,104,0,26,7,64
270370605032012,55076,68-113,75,0,6,1,67
271630706022037,55082,294-113,32,1,1,0,29
271630706021027,55082,294-113,35,0,0,0,35
270030506081012,55433,805-113,124,18,14,5,86
270030512013013,55432,852-113,41,9,3,3,18
270030512061018,55421,11-113,0,0,0,0,0
270030506054008,55433,766-113,88,2,5,7,72
270030507114013,55448,59-113,114,20,10,0,81
270030508072007,55434,831-113,90,6,22,4,54
270030513051004,55421,10-113,32,8,7,4,12
270030515011012,55421,801-113,143,37,12,1,82
270030510021018,55432,10-113,43,0,4,0,33
270030512013006,55432,852-113,65,21,5,13,22
270030506082010,55433,805-113,99,11,8,4,66
270030508072012,55434,831-113,19,1,2,2,11
270030507064003,55448,805-113,23,19,2,0,0
271630706031022,55082,294-113,0,0,0,0,0
271630706022052,55082,294-113,0,0,0,0,0
271630709113011,55128,294-113,77,15,9,8,40
270530240031008,55435,578-113,42,0,0,0,33
270530006011011,55418,10-113,0,0,0,0,0
270531019003008,55418,10-113,48,2,11,2,23
271630710011017,55125,355-113,34,3,4,0,25
271630710061026,55125,351-113,136,22,12,48,45
270530119985003,55417,901-113,47,0,4,6,35
270530117043015,55417,14-113,61,0,15,0,41
271630707032017,55082,294-113,16,0,0,0,16
271630710064006,55125,351-113,105,1,0,14,89
270530213001008,55422,14-113,0,0,0,0,0
270531064002002,55406,67-113,0,0,0,0,0
270531075001001,55406,9-113,0,0,0,0,0
270530273003001,55391,645-113,47,1,2,4,34
270530273002040,55391,645-113,0,0,0,0,0
270531041002002,55405,9-113,0,0,0,0,0
270530038011004,55414,2-113,0,0,0,0,0
270531044002014,55403,4-113,69,0,4,0,60
270531067002011,55405,4-113,137,5,20,5,94
270531261024013,55402,14-113,0,0,0,0,0
270530235025011,55436,46-113,37,1,8,0,25
270030505042018,55303,805-113,37,0,8,4,25
270531098002008,55410,6-113,67,2,2,1,53
270530006031014,55418,25-113,32,0,1,0,27
270530022001009,55411,22-113,62,16,1,40,3
270531257002002,55411,923-113,95,19,30,30,10
270530273002010,55391,672-113,0,0,0,0,0
270531074001012,55406,21-113,103,28,20,2,51
270530117043020,55417,14-113,48,9,2,0,35
270530001024019,55430,22-113,56,8,2,5,36
270530001021009,55430,761-113,78,19,3,7,34
270531004002007,55412,22-113,76,30,1,14,21
270530268244019,55443,722-113,15,0,4,3,4
270530268221003,55444,766-113,23,7,7,3,1
270539800001044,55450,901-113,0,0,0,0,0
270030508272015,55434,831-113,68,0,4,16,41
270531040023027,55414,3-113,78,7,8,5,55
270530205002009,55430,22-113,51,4,18,0,28
270530233002015,55343,12-113,0,0,0,0,0
270531057001003,55403,18-113,142,20,10,5,79
270530033002003,55411,7-113,114,73,18,5,12
270530246002003,55423,18-113,14,0,6,0,5
270530248011026,55423,5-113,48,12,5,0,31
270530251002000,55425,5-113,0,0,0,0,0
271450116003022,56301,887-113,61,5,2,1,52
270530262081003,55345,670-113,81,7,1,2,64
270530272051033,55391,672-113,12,0,2,0,7
270531098002018,55410,6-113,74,2,6,5,57
270530001022021,55412,22-113,64,22,5,2,27
270530001013004,55430,22-113,74,23,10,14,20
270530216011003,55427,755-113,35,1,2,0,32
270370601042013,55118,75-113,14,0,3,0,6
270370606043003,55118,417-113,36,1,1,1,28
270370606031000,55118,417-113,104,0,6,5,90
270530263023009,55391,671-113,12,0,0,0,11
270530268152018,55444,768-113,178,32,4,73,61
270530251004020,55425,539-113,0,0,0,0,0
270530252053000,55425,552-113,46,7,9,1,24
270531040021027,55414,3-113,297,19,27,29,207
270030508103005,55434,805-113,32,0,5,0,27
270030508263010,55434,831-113,42,0,3,1,33
270530266092005,55447,672-113,52,4,1,7,38
270530260072005,55344,12-113,0,0,0,0,0
270370605024005,55076,71-113,0,0,0,0,0
270530218002020,55422,9-113,31,1,0,2,26
270531115001010,55419,4-113,45,0,0,0,45
270531115001011,55419,4-113,75,0,1,0,70
270531114004021,55419,4-113,37,0,3,5,29
270531109002015,55407,11-113,91,13,19,5,50
270530262082009,55345,670-113,26,0,2,0,17
270531112003001,55410,6-113,71,0,1,1,66
270030515022003,55421,801-113,39,0,5,0,30
270030506081006,55433,805-113,30,6,5,0,12
270030507091018,55433,850-113,72,8,3,3,52
270370605091010,55076,68-113,74,0,14,3,51
270370603024014,55075,68-113,55,2,15,1,29
271630710064009,55125,351-113,44,3,3,1,33
271630714001015,55016,364-113,0,0,0,0,0
270030508282016,55449,250-113,30,0,12,2,12
270030508281029,55014,262-113,68,0,1,5,60
270030511031004,55432,59-113,0,0,0,0,0
270030512064014,55421,801-113,26,0,0,3,22
271450008014017,56303,887-113,57,2,2,0,47
270530254013000,55420,18-113,0,0,0,0,0
270530254012040,55420,538-113,46,1,14,2,27
271630703043005,55115,270-113,173,0,4,0,163
270030515022018,55421,801-113,80,22,19,0,33
270030515021000,55421,801-113,64,14,9,7,26
270030507104012,55433,850-113,0,0,0,0,0
270030508294003,55449,865-113,0,0,0,0,0
270030507045012,55448,805-113,127,27,8,3,88
271410303011014,56304,887-113,0,0,0,0,0
270030514002019,55421,11-113,74,17,10,4,41
270030507114001,55448,59-113,75,16,3,1,46
270030510011013,55432,59-113,223,23,12,19,149
270530273002012,55391,672-113,0,0,0,0,0
270530246004010,55423,535-113,47,0,5,4,37
270530085004001,55407,14-113,28,5,8,0,12
270530096002008,55407,23-113,102,18,7,0,59
270531065002028,55405,25-113,54,2,2,1,37
270531112003012,55410,6-113,62,2,1,0,58
270531016002005,55411,5-113,89,44,15,4,22
270530095003000,55407,5-113,112,13,61,4,26
270531004002010,55412,5-113,105,53,11,4,23
271630707032009,55082,294-113,0,0,0,0,0
270531098001001,55410,6-113,49,0,0,0,48
270531098005004,55410,6-113,84,0,5,2,73
270531040012003,55414,3-113,24,3,5,6,6
270530256013015,55431,539-113,125,9,11,9,89
270530238023003,55410,6-113,30,0,5,0,20
270530264041002,55305,9-113,109,17,0,0,84
270530203043004,55429,760-113,30,0,5,8,12
270530203043008,55429,723-113,223,111,26,27,48
270530210015020,55427,705-113,91,1,12,3,71
270530216011002,55427,755-113,42,0,0,0,41
271630709106013,55128,351-113,91,14,3,5,66
271630703044020,55090,270-113,0,0,0,0,0
270030514001013,55421,11-113,45,2,2,5,29
270030509012003,55014,250-113,54,2,5,6,37
270030512033001,55421,10-113,0,0,0,0,0
270030506091025,55448,805-113,0,0,0,0,0
270030508281008,55014,262-113,24,5,1,3,13
270030511024002,55432,10-113,26,1,3,3,19
270030507104026,55433,850-113,121,26,6,12,73
270531098002013,55410,6-113,33,0,5,0,22
270530228012018,55416,25-113,33,0,0,0,33
270530275031001,55331,671-113,11,0,0,1,9
270531031002003,55413,10-113,37,0,8,4,21
270530268182004,55428,724-113,276,195,12,13,45
270530217005022,55422,14-113,51,0,0,0,51
270530217005024,55422,14-113,21,0,1,1,17
270531025003006,55418,32-113,0,0,0,0,0
270531263001018,55411,30-113,11,3,5,0,0
270531114004006,55419,156-113,52,0,3,0,47
270531108002009,55419,113-113,69,2,1,4,60
270531009002021,55412,32-113,64,31,8,7,8
270531016001001,55411,32-113,26,1,6,2,15
270531016004011,55411,22-113,77,40,14,11,6
270531257001006,55411,19-113,99,29,20,24,19
271230425014028,55119,294-113,36,0,1,0,35
271230406063002,55127,275-113,0,0,0,0,0
271230322002009,55104,21-113,45,12,7,4,14
271230365001007,55105,921-113,22,0,0,0,22
271230342042015,55102,62-113,0,0,0,0,0
271230320001023,55104,67-113,45,6,9,4,21
271230306021002,55106,64-113,60,0,5,25,28
271230322001009,55104,67-113,120,13,10,8,81
271230424011004,55109,54-113,36,8,2,0,23
271230407093010,55126,62-113,58,3,0,9,44
271230428001000,55103,3-113,19,2,2,2,1
271230419003021,55113,921-113,0,0,0,0,0
271230314002003,55117,3-113,68,2,21,7,35
271230412002002,55112,4-113,42,0,7,3,26
271230350003006,55104,21-113,47,4,1,4,37
271230407071009,55126,261-113,32,3,3,1,21
271239800001002,55106,70-113,0,0,0,0,0
271230318013012,55106,74-113,86,6,7,36,34
271230334003002,55104,16-113,90,14,14,12,47
271230430015000,55105,70-113,23,0,1,0,20
271230427003021,55109,64-113,35,0,3,17,14
271230330001020,55101,74-113,0,0,0,0,0
271230420012003,55108,921-113,0,0,0,0,0
271230307031013,55106,64-113,71,0,4,34,27
271230411055003,55112,25-113,0,0,0,0,0
271230411052009,55112,25-113,37,4,1,0,30
271230409022001,55112,25-113,97,21,7,11,56
271230422011001,55117,61-113,38,2,3,20,10
271230336001006,55103,65-113,154,137,1,1,9
271230326001000,55103,67-113,154,52,10,70,17
271230402002029,55110,265-113,30,0,0,0,26
271230407043012,55126,227-113,16,0,0,0,14
271230315002000,55106,74-113,78,13,8,32,16
271230411071011,55112,4-113,71,7,4,5,48
271230407052005,55126,262-113,60,4,11,21,23
271230331002001,55106,61-113,38,15,7,3,7
271230376013002,55116,46-113,43,2,1,0,32
271230376012006,55116,46-113,73,0,4,3,62
271230331002006,55106,74-113,46,5,7,2,32
271230374032003,55119,63-113,130,10,9,59,44
271230346012026,55106,63-113,17,0,6,3,1
271230327001026,55103,16-113,55,4,3,16,24
271230426012002,55109,64-113,56,1,3,5,36
271230366004004,55105,70-113,27,2,1,0,19
271230314001009,55117,68-113,68,19,2,12,24
271230306024012,55130,71-113,52,3,2,15,29
271230319002009,55114,87-113,0,0,0,0,0
271230332003019,55104,355-113,51,1,0,3,45
271230307026002,55119,64-113,122,0,5,40,67
271230303001024,55117,61-113,56,8,1,1,41
271230403022014,55110,270-113,58,1,1,0,56
271230407042002,55126,261-113,55,1,2,15,34
271230352002003,55105,84-113,0,0,0,0,0
271230316003002,55106,74-113,91,6,8,44,23
271230316002010,55106,74-113,0,0,0,0,0
271230301001017,55108,87-113,57,2,5,0,49
271230344001029,55106,70-113,83,2,1,49,31
270531113003006,55410,4-113,81,1,1,0,77
270531261024003,55401,7-113,0,0,0,0,0
270530237003013,55436,578-113,29,0,2,0,23
271230364004004,55105,84-113,75,0,2,0,67
271230426022029,55109,64-113,39,7,3,4,24
271230355001000,55102,21-113,77,0,8,2,67
271230421013023,55113,62-113,60,9,36,0,14
271230374035006,55119,365-113,0,0,0,0,0
271230430011003,55105,87-113,81,1,0,0,71
271230363002000,55105,70-113,75,0,3,1,66
271230367003022,55116,54-113,281,73,8,21,162
271230313001002,55117,3-113,45,0,5,20,17
271230326003003,55103,67-113,140,28,31,53,24
271230413012000,55113,87-113,200,9,4,42,139
271230369001009,55102,74-113,60,11,0,2,34
270370601051007,55118,68-113,349,48,101,8,184
270370605071017,55077,68-113,0,0,0,0,0
271230425043008,55119,350-113,92,17,6,13,56
271230306012008,55130,71-113,547,27,162,334,20
271230406061015,55110,270-113,0,0,0,0,0
271230306011013,55130,71-113,82,10,7,58,7
271230303004017,55117,61-113,52,2,0,0,47
271230429001003,55104,83-113,86,22,7,6,45
271230344002017,55106,70-113,82,26,10,21,15
271230414003003,55113,225-113,46,0,3,2,40
271230309003016,55130,71-113,65,8,5,37,15
271230306023008,55130,71-113,6,2,2,2,0
271230351002008,55105,63-113,53,0,1,1,51
271230332003015,55104,355-113,20,0,1,0,7
271230411061007,55112,25-113,25,0,3,5,16
271230344001000,55106,70-113,0,0,0,0,0
271230323001017,55104,67-113,82,5,1,3,68
271230303003007,55103,83-113,83,5,9,10,56
271230318022002,55119,74-113,94,0,20,25,45
271230425012004,55119,74-113,57,4,14,5,28
271230307021019,55119,74-113,74,7,12,16,33
271230365004005,55105,70-113,58,0,4,3,50
271230420012000,55108,921-113,0,0,0,0,0
271230346024006,55106,63-113,135,17,17,71,24
270530211002006,55422,716-113,39,3,0,3,31
270531018003001,55418,32-113,65,7,14,0,43
270530219001013,55416,9-113,0,0,0,0,0
270530268165004,55445,724-113,0,0,0,0,0
270530236003012,55410,6-113,46,0,3,4,36
270530068004000,55404,17-113,148,16,22,6,90
270530240051016,55435,6-113,0,0,0,0,0
270530117041004,55417,552-113,51,1,4,2,44
270531256003002,55455,652-113,0,0,0,0,0
270530059023003,55404,9-113,0,0,0,0,0
270530059013009,55404,14-113,0,0,0,0,0
270530219001030,55416,643-113,0,0,0,0,0
270530249043023,55423,515-113,19,0,3,0,12
270531005002007,55418,11-113,0,0,0,0,0
270530245003001,55423,18-113,38,0,2,2,30
270530227002016,55416,668-113,73,0,0,0,73
270530223022000,55426,17-113,176,67,16,23,69
270531255004010,55420,4-113,48,7,16,0,24
270530274002002,55391,671-113,28,0,3,2,18
270531034001015,55411,923-113,0,0,0,0,0
270530249031004,55423,515-113,52,6,17,3,24
270530006031009,55418,4-113,66,4,3,0,52
270530237002005,55436,578-113,44,5,2,0,35
270531060002012,55404,14-113,118,90,12,2,8
270530120014005,55410,6-113,37,4,5,0,28
271230430013000,55116,70-113,129,0,7,0,121
271230423022004,55109,64-113,85,2,23,24,35
271230412001021,55112,4-113,67,1,7,3,56
271230423011004,55109,270-113,139,1,2,0,132
271230411031001,55421,4-113,123,39,5,8,66
271230309002012,55130,71-113,65,11,1,29,20
271230342014001,55101,3-113,0,0,0,0,0
271230342016019,55102,21-113,0,0,0,0,0
271230413012011,55113,87-113,182,1,7,16,155
271230424023014,55109,64-113,99,3,8,11,58
271230370003021,55107,62-113,25,0,3,2,16
271630703043013,55115,270-113,56,1,7,0,47
271630703044034,55090,270-113,21,0,0,2,19
271630713003028,55071,365-113,18,0,0,0,18
271630703044030,55115,270-113,24,0,1,0,18
271410304071026,55308,887-113,31,0,2,0,24
271630712073006,55016,361-113,88,0,7,3,75
271630710131004,55125,355-113,203,0,8,14,168
271630710033049,55055,364-113,9,0,2,0,6
271630710032004,55055,361-113,19,2,3,0,13
271630710032030,55055,364-113,27,0,4,0,18
271230414004001,55113,227-113,15,0,3,1,6
271230371001008,55107,62-113,18,2,11,0,4
270530209022013,55427,755-113,46,0,6,1,35
270530204001003,55429,5-113,275,64,37,55,97
270531060001003,55404,2-113,0,0,0,0,0
270531116001001,55417,5-113,74,9,5,4,44
270531116002003,55417,5-113,72,3,2,0,66
271450003031012,56301,887-113,46,5,3,13,21
270531028002002,55411,19-113,85,52,8,3,11
270530119982001,55417,515-113,33,2,3,2,22
270531258004000,55407,5-113,45,8,4,0,27
270531054003003,55415,22-113,0,0,0,0,0
270531040021007,55413,25-113,0,0,0,0,0
270531094002000,55407,11-113,79,3,33,12,23
270531060001019,55404,14-113,54,4,11,6,21
270530203031004,55429,760-113,82,12,4,42,17
270530262053012,55345,670-113,17,0,2,0,15
271230319002007,55114,63-113,0,0,0,0,0
271230311003005,55106,64-113,83,1,12,37,32
270530209031008,55429,716-113,51,1,7,0,41
270530202011005,55430,722-113,80,20,7,14,23
270530215044006,55427,756-113,72,0,6,1,58
270530120016010,55419,156-113,63,4,0,0,50
270530107002010,55419,4-113,70,2,5,0,61
270531098004009,55410,6-113,89,0,1,0,85
270530221011012,55426,9-113,51,0,6,3,37
270530224003016,55426,604-113,59,0,7,5,40
270530265074012,55441,615-113,66,2,2,0,61
270530096002002,55407,5-113,96,2,6,1,77
270530270024004,55359,672-113,10,0,6,0,3
270530203033005,55429,724-113,82,3,5,47,19
270530262082004,55345,670-113,59,0,4,1,51
270370605031003,55076,68-113,40,0,5,1,29
271230403022010,55110,270-113,20,0,4,1,13
271230402002052,55110,265-113,11,0,0,0,11
271230426011016,55109,64-113,83,0,3,26,51
271230303001015,55117,61-113,45,5,0,0,36
271230429003010,55105,63-113,162,5,14,7,120
270531093004004,55408,18-113,92,7,31,0,49
270531258004001,55407,27-113,65,4,32,0,26
271410315002039,56304,887-113,36,0,0,1,35
270530268224006,55443,763-113,188,20,5,41,118
270530121013002,55417,22-113,62,4,7,2,45
270530209031013,55422,716-113,60,9,8,9,30
270530268125007,55445,724-113,0,0,0,0,0
270531054003006,55404,5-113,203,84,7,28,60
271410315002060,56304,887-113,0,0,0,0,0
270530274004005,55391,671-113,28,0,1,0,25
270530240062018,55435,578-113,92,1,9,14,68
270531005002016,55418,11-113,58,15,2,0,36
270530268183008,55428,705-113,130,52,8,25,43
270530276024020,55364,645-113,40,0,1,0,38
270530265113002,55441,717-113,219,2,2,1,201
270531055001001,55403,6-113,120,5,18,12,78
270530275015008,55331,671-113,111,0,0,2,103
270530120036008,55419,535-113,72,4,11,0,52
270530207003014,55429,721-113,164,54,2,0,107
270530216013000,55427,705-113,63,9,0,2,49
270530204003016,55429,717-113,0,0,0,0,0
270530118005008,55417,22-113,67,0,5,0,53
270530201023016,55418,32-113,407,28,8,21,336
271410304091028,55309,887-113,0,0,0,0,0
271630713002002,55071,364-113,0,0,0,0,0
270531040021018,55414,61-113,88,8,0,7,69
270531039002006,55414,6-113,13,3,0,0,5
270530212001011,55422,19-113,0,0,0,0,0
270531026001000,55413,30-113,12,1,1,2,3
270530210012004,55422,14-113,148,6,0,13,120
270531260003010,55408,11-113,0,0,0,0,0
270531009002005,55412,22-113,115,51,16,20,16
270531009001012,55412,22-113,69,44,8,6,10
270530218001024,55422,755-113,88,8,2,2,73
271630709061010,55128,219-113,0,0,0,0,0
270530219003016,55426,645-113,15,0,0,2,10
270531074001001,55406,7-113,52,9,8,0,27
270530216011027,55427,705-113,61,1,12,0,48
270030508261016,55434,831-113,307,42,40,17,195
270030507091011,55433,850-113,0,0,0,0,0
270030506072009,55433,850-113,141,30,2,16,88
270030502371000,55014,250-113,0,0,0,0,0
270370605092007,55076,68-113,24,0,0,1,16
270370606032010,55118,417-113,19,0,4,0,15
271410304091027,55309,887-113,0,0,0,0,0
270530268253004,55443,766-113,67,11,8,24,18
270030505054002,55303,805-113,73,5,2,3,54
270530203032008,55429,724-113,78,10,18,23,18
270530253021008,55420,539-113,37,0,11,3,23
270530253021009,55420,535-113,50,1,11,1,33
270530252052002,55420,552-113,67,1,4,0,60
270530081004000,55408,21-113,49,8,6,2,22
270530239014013,55439,578-113,45,1,2,3,39
270530263023030,55345,671-113,0,0,0,0,0
270531067003009,55405,2-113,38,4,0,4,29
270530257023008,55431,535-113,84,10,5,0,67
270530257024017,55431,535-113,0,0,0,0,0
270530268263006,55443,766-113,45,5,0,3,33
270530119983012,55417,7-113,56,2,3,2,48
270530217003010,55422,14-113,20,2,3,1,13
270370605062027,55077,75-113,0,0,0,0,0
271630710011022,55125,70-113,23,3,0,0,18
271630710102020,55125,351-113,225,19,13,55,129
270030506053007,55433,850-113,0,0,0,0,0
270030508293008,55449,865-113,0,0,0,0,0
270030507101000,55433,805-113,0,0,0,0,0
270030510022006,55432,10-113,58,0,11,0,44
270030508271001,55434,831-113,61,12,3,12,17
270030506093009,55448,805-113,0,0,0,0,0
271630705022031,55082,294-113,34,0,0,0,33
271410304101003,55309,888-113,0,0,0,0,0
270530106001011,55419,4-113,71,1,6,4,56
270530082004003,55408,4-113,72,1,21,3,40
271630710012005,55125,70-113,78,15,1,0,55
270530121021009,55417,22-113,48,0,0,0,45
270530269084002,55316,766-113,60,2,7,2,45
270530268092003,55428,767-113,0,0,0,0,0
270530221021016,55426,9-113,46,2,5,1,35
270530221022007,55426,9-113,36,0,0,1,35
271410315002069,56304,887-113,0,0,0,0,0
270530201012012,55418,825-113,88,3,0,1,83
270530276013014,55364,677-113,20,1,1,1,15
270530258033014,55437,597-113,16,3,1,0,11
270530234021029,55343,612-113,0,0,0,0,0
270530232022007,55343,668-113,0,0,0,0,0
270530221022000,55426,9-113,292,68,9,16,195
270531057001004,55403,18-113,357,89,31,11,197
270531057002001,55404,11-113,297,140,16,13,104
270531005002000,55418,11-113,0,0,0,0,0
270531028001001,55411,14-113,130,79,6,5,21
270531062003000,55404,2-113,93,7,10,10,58
270531263001017,55411,30-113,0,0,0,0,0
270530240031013,55435,578-113,55,2,0,4,47
270531009002010,55412,22-113,95,47,19,10,13
270531089002003,55406,9-113,55,1,1,2,47
270370603013016,55075,68-113,69,2,7,17,39
270530259081007,55439,540-113,0,0,0,0,0
270530268253011,55443,766-113,52,9,0,4,34
270530027001014,55411,19-113,0,0,0,0,0
270531263004014,55411,5-113,57,33,4,4,13
270530017002013,55418,11-113,46,0,2,1,37
270530216023020,55427,755-113,38,0,5,0,31
270530215043010,55427,756-113,32,10,1,2,19
270530001014008,55430,22-113,88,8,11,43,23
270530001021006,55412,22-113,161,75,8,29,27
270531007003010,55412,32-113,74,43,5,3,22
270530202022006,55430,763-113,54,1,19,18,10
270530269062003,55316,766-113,62,0,1,0,56
270530276013003,55364,677-113,14,0,0,0,13
270530272041031,55359,672-113,5,0,0,0,5
270530215051007,55427,756-113,126,5,3,1,110
270530268071007,55428,767-113,61,28,3,0,26
270530204004005,55430,22-113,0,0,0,0,0
270030508104000,55434,831-113,331,47,4,8,269
270030512062004,55421,10-113,85,3,4,8,67
270030512021020,55432,10-113,59,6,9,0,42
270530268072002,55428,705-113,36,8,1,2,16
270530236002002,55424,46-113,14,0,0,0,13
270531093002008,55409,18-113,141,12,18,6,99
270531044003006,55402,9-113,0,0,0,0,0
270531057003001,55403,11-113,9,0,2,1,2
270530272051036,55391,672-113,25,0,0,0,21
270530275012029,55331,671-113,17,0,0,0,16
270530217005007,55422,14-113,34,4,1,0,27
271450003032020,56301,887-113,56,0,1,4,49
271450116003024,56303,887-113,0,0,0,0,0
270531076004000,55406,9-113,0,0,0,0,0
270530267132007,55369,767-113,216,28,4,14,156
270530215013001,55428,721-113,0,0,0,0,0
270530275033000,55331,671-113,0,0,0,0,0
